id,article_id,media_id,media_name,title,link,original_id,is_origin,article_published_at,created_at,latest_scraped_at,sentiment,sentiment_label
171,0001123553,382,스포츠동아,"BYC, ‘2024년형 보디드라이’ 출시",/item/news_read.naver?article_id=0001123553&office_id=382&code=001460&page=1&sm=,,0,2024-05-02 16:07:00.000000,2024-05-16 17:28:04.090344,2024-05-17 02:50:30.006672,[[3.3537584e-05 1.3693994e-04 9.9982953e-01]],Positive
488,0001112820,382,스포츠동아,“2030세대 타깃” BYC ‘올데이롱’ 론칭,/item/news_read.naver?article_id=0001112820&office_id=382&code=001460&page=3&sm=,,1,2024-03-15 14:38:00.000000,2024-05-16 17:28:17.139238,2024-05-17 02:54:51.954484,[[8.4509340e-04 2.6719447e-02 9.7243553e-01]],Positive
334,0001117303,382,스포츠동아,"BYC, 키자니아와 함께 어린이 직업체험 마케팅",/item/news_read.naver?article_id=0001117303&office_id=382&code=001460&page=2&sm=,,0,2024-04-02 17:12:00.000000,2024-05-16 17:28:11.205193,2024-05-17 02:53:24.534051,[[3.1090145e-05 9.9988222e-01 8.6626133e-05]],Neutral
535,0001110678,382,스포츠동아,"BYC 새 모델로 윤현수 발탁, ‘오마이걸’ 아린과 투톱 체제",/item/news_read.naver?article_id=0001110678&office_id=382&code=001460&page=3&sm=,,0,2024-03-06 10:45:00.000000,2024-05-16 17:28:18.788005,2024-05-17 02:54:54.147334,[[7.156131e-05 9.998505e-01 7.798740e-05]],Neutral
117,0001125224,382,스포츠동아,"BYC 쿨웨어 개리야스, 사전예약판매 실시",/item/news_read.naver?article_id=0001125224&office_id=382&code=001460&page=1&sm=,,0,2024-05-12 09:18:00.000000,2024-05-16 17:28:03.006797,2024-05-17 02:49:31.752180,[[0.00321403 0.9870252  0.00976066]],Neutral
196,0001120919,382,스포츠동아,BYC ‘올데이롱 잠옷 세트’ 출시,/item/news_read.naver?article_id=0001120919&office_id=382&code=001460&page=1&sm=,,0,2024-04-19 17:05:00.000000,2024-05-16 17:28:04.890338,2024-05-17 02:50:57.082048,[[3.34108081e-05 1.20099474e-04 9.99846458e-01]],Positive
416,0001043363,468,스포츠서울,"BGF리테일, 2024년 상반기 신입사원 공개채용",/item/news_read.naver?article_id=0001043363&office_id=468&code=027410&page=2&sm=,,0,2024-03-26 08:09:00.000000,2024-05-16 17:28:14.434647,2024-05-17 02:54:49.069340,[[9.2749404e-05 9.9975973e-01 1.4760025e-04]],Neutral
152,0001058988,468,스포츠서울,"“우리 강아지 냉장고 파자마로 시원하게”…BYC, 개리야스 여름 신제품...",/item/news_read.naver?article_id=0001058988&office_id=468&code=001460&page=1&sm=,,0,2024-05-10 10:15:00.000000,2024-05-16 17:28:03.565978,2024-05-17 02:50:09.389374,[[3.7400812e-04 9.9556136e-01 4.0647089e-03]],Neutral
319,0001017769,468,스포츠서울,위성-UAV-육상 단말까지 초공간 아우르는 차세대 통신 혁신센터,/item/news_read.naver?article_id=0001017769&office_id=468&code=211270&page=3&sm=,,0,2024-01-03 09:44:00.000000,2024-05-16 17:28:10.170914,2024-05-17 02:53:08.635481,[[0.00417799 0.2512772  0.74454486]],Positive
118,0000078707,586,시사저널,편의점도 '구독'이 대세…CU 구독 혜택 어떻게 바뀌나,/item/news_read.naver?article_id=0000078707&office_id=586&code=282330&page=1&sm=,,1,2024-05-16 13:24:00.000000,2024-05-16 17:28:03.007662,2024-05-17 02:49:32.823427,[[3.8827584e-05 9.9986851e-01 9.2648457e-05]],Neutral
384,0000078324,586,시사저널,카뱅은 1분기 축포 쐈다…케이·토스뱅크에 쏠리는 눈,/item/news_read.naver?article_id=0000078324&office_id=586&code=138930&page=2&sm=,,0,2024-05-09 17:04:00.000000,2024-05-16 17:28:12.317167,2024-05-17 02:54:18.580620,[[3.7325633e-05 9.9991715e-01 4.5517332e-05]],Neutral
515,0000078159,586,시사저널,시중銀 경쟁에 등 터진 지방금융지주…영역 확장 해법은,/item/news_read.naver?article_id=0000078159&office_id=586&code=138930&page=3&sm=,,0,2024-05-07 17:42:00.000000,2024-05-16 17:28:17.188843,2024-05-17 02:54:53.407609,[[3.2481908e-05 9.9991810e-01 4.9370214e-05]],Neutral
420,0000073758,586,시사저널,'4파전' 아시아나 화물 매각 관전 포인트…최대 2조원 자금 어디서?,/item/news_read.naver?article_id=0000073758&office_id=586&code=006840&page=3&sm=,,1,2024-02-29 18:03:00.000000,2024-05-16 17:28:14.438833,2024-05-17 02:54:49.297778,[[1.06020554e-04 9.99826252e-01 6.76397540e-05]],Neutral
534,0005373310,277,아시아경제,"BBB급 비우량 기업, 공모 회사채 흥행 릴레이",/item/news_read.naver?article_id=0005373310&office_id=277&code=095570&page=4&sm=,,0,2024-01-30 07:21:00.000000,2024-05-16 17:28:18.238183,2024-05-17 02:54:54.071864,[[3.2630996e-05 9.9983025e-01 1.3708233e-04]],Neutral
133,0005418853,277,아시아경제,"한화운용, 'ARIRANG고배당주' 분배 주기 '월 분배'로 변경",/item/news_read.naver?article_id=0005418853&office_id=277&code=138930&page=1&sm=,,0,2024-05-16 09:00:00.000000,2024-05-16 17:28:03.543960,2024-05-17 02:49:48.924128,[[2.2038940e-04 4.6693534e-05 9.9973291e-01]],Positive
404,0005417382,277,아시아경제,"CU, '해운 알뜰택배' 개시…""반값에 보내세요""",/item/news_read.naver?article_id=0005417382&office_id=277&code=282330&page=1&sm=,,0,2024-05-13 08:25:00.000000,2024-05-16 17:28:14.419682,2024-05-17 02:54:39.912933,[[4.6747893e-05 9.9989974e-01 5.3482043e-05]],Neutral
533,0005416556,277,아시아경제,"""中 알·테·쉬 공세 해법 찾자""…산·학·관 머리 맞댄다",/item/news_read.naver?article_id=0005416556&office_id=277&code=282330&page=2&sm=,0030012539023,0,2024-05-10 08:51:00.000000,2024-05-16 17:28:18.237388,2024-05-17 02:54:54.102199,[[4.1220112e-05 9.9991703e-01 4.1761479e-05]],Neutral
484,0005302880,277,아시아경제,"회사명에 '디지털대전환(DX)' 붙이니 주가 330% 급등…""실적호조 ...",/item/news_read.naver?article_id=0005302880&office_id=277&code=265520&page=4&sm=,,0,2023-08-22 06:30:00.000000,2024-05-16 17:28:16.620521,,[[0.00653894 0.01816659 0.9752945 ]],Positive
475,0005359791,277,아시아경제,"시티랩스, 국토부 스마트도시 서비스 인증 획득…“그리고 MaaS 플랫...",/item/news_read.naver?article_id=0005359791&office_id=277&code=139050&page=4&sm=,0030012287304,0,2023-12-27 10:02:00.000000,2024-05-16 17:28:16.607340,2024-05-17 02:54:51.364352,[[2.8591132e-05 1.1068820e-04 9.9986064e-01]],Positive
370,0005322596,277,아시아경제,"AP위성, '전기추진 기술 확보'…""우주선 발사비용 절감 기여""",/item/news_read.naver?article_id=0005322596&office_id=277&code=211270&page=3&sm=,,0,2023-10-05 14:59:00.000000,2024-05-16 17:28:11.780006,2024-05-17 02:54:03.313133,[[3.4174849e-05 2.1580783e-04 9.9974996e-01]],Positive
191,0005379269,277,아시아경제,"AP위성, 지난해 영업이익 100억…전년比 124%↑",/item/news_read.naver?article_id=0005379269&office_id=277&code=211270&page=2&sm=,,1,2024-02-13 18:14:00.000000,2024-05-16 17:28:04.870057,2024-05-17 02:50:51.775890,[[0.16303238 0.00089908 0.8360685 ]],Positive
298,0005384907,277,아시아경제,대우건설·SGC에너지 등 신보 지원에 2800억 유동성 확보,/item/news_read.naver?article_id=0005384907&office_id=277&code=095570&page=2&sm=,,0,2024-02-27 07:39:00.000000,2024-05-16 17:28:09.615580,2024-05-17 02:52:46.042360,[[0.00500103 0.10423148 0.8907675 ]],Positive
487,0005415336,277,아시아경제,부동산PF·기업 경기 침체에 지방은행 ‘빨간불’,/item/news_read.naver?article_id=0005415336&office_id=277&code=138930&page=3&sm=,,0,2024-05-08 09:45:00.000000,2024-05-16 17:28:17.137233,2024-05-17 02:54:52.081916,[[5.0667661e-01 4.9293983e-01 3.8354966e-04]],Negative
59,0005410195,277,아시아경제,AI 다음 주도주 '우주'…수주가 밀려온다,/item/news_read.naver?article_id=0005410195&office_id=277&code=211270&page=1&sm=,,0,2024-04-25 06:05:00.000000,2024-05-16 17:27:59.876386,2024-05-17 02:48:29.529556,[[0.93416697 0.05998058 0.0058525 ]],Negative
155,0005398236,277,아시아경제,"[클릭 e종목]""AP위성, 신제품 출시로 실적 개선 기대""",/item/news_read.naver?article_id=0005398236&office_id=277&code=211270&page=2&sm=,,0,2024-03-28 07:31:00.000000,2024-05-16 17:28:03.567791,2024-05-17 02:50:12.564141,[[3.619987e-05 9.954798e-05 9.998642e-01]],Positive
18,0005404541,277,아시아경제,"3S, 67.5억원 제3자배정 유상증자 결정…운영자금 조달 목적",/item/news_read.naver?article_id=0005404541&office_id=277&code=060310&page=1&sm=,,1,2024-04-11 17:32:00.000000,2024-05-16 17:27:59.842056,2024-05-17 02:47:45.572718,[[5.27954689e-05 9.99827087e-01 1.20185025e-04]],Neutral
371,0005361572,277,아시아경제,‘비에프랩스’ 사명 변경한 시티랩스…수주 확대 등 전방위 체질 개선 성...,/item/news_read.naver?article_id=0005361572&office_id=277&code=139050&page=3&sm=,,1,2024-01-02 09:19:00.000000,2024-05-16 17:28:11.781071,2024-05-17 02:54:04.386506,[[0.01169222 0.87577    0.11253777]],Neutral
68,0005409087,277,아시아경제,"[클릭 e종목]""AP위성, 위성시스템 본격 성장 궤도""",/item/news_read.naver?article_id=0005409087&office_id=277&code=211270&page=1&sm=,,0,2024-04-23 08:51:00.000000,2024-05-16 17:27:59.884490,2024-05-17 02:48:39.101849,[[4.2784926e-05 7.9806472e-05 9.9987745e-01]],Positive
123,0005413814,277,아시아경제,"이우일 유니드 대표 ""바이바이 플라스틱""…친환경 운동 동참",/item/news_read.naver?article_id=0005413814&office_id=277&code=027410&page=1&sm=,,0,2024-05-03 08:21:00.000000,2024-05-16 17:28:03.526388,2024-05-17 02:49:38.154963,[[6.6330307e-05 9.9979240e-01 1.4118504e-04]],Neutral
146,0005397492,277,아시아경제,"BF랩스, 커버넌트 차일드 신규 콘텐츠 ‘소원의 탑·천사장 안나’ NF...",/item/news_read.naver?article_id=0005397492&office_id=277&code=139050&page=2&sm=,,0,2024-03-26 15:48:00.000000,2024-05-16 17:28:03.560330,2024-05-17 02:50:02.932888,[[0.00242176 0.22981204 0.7677662 ]],Positive
181,0005418829,277,아시아경제,"CU, 구독서비스 전면 개편…""하루 최대 5개 할인""",/item/news_read.naver?article_id=0005418829&office_id=277&code=282330&page=1&sm=,,0,2024-05-16 08:35:00.000000,2024-05-16 17:28:04.858791,2024-05-17 02:50:40.845270,[[3.4540572e-05 9.9991000e-01 5.5396755e-05]],Neutral
217,0005390618,277,아시아경제,"BF랩스 커버넌트랩스, 커버넌트 차일드 ‘Dew’와 파트너십 체결",/item/news_read.naver?article_id=0005390618&office_id=277&code=139050&page=2&sm=,,1,2024-03-11 16:11:00.000000,2024-05-16 17:28:05.438400,2024-05-17 02:51:19.268261,[[2.6692604e-05 1.2478586e-04 9.9984848e-01]],Positive
593,0005392203,277,아시아경제,'유통 연봉킹'은 신동빈?…담철곤·이화경 부부 82억원,/item/news_read.naver?article_id=0005392203&office_id=277&code=027410&page=3&sm=,,0,2024-03-14 14:44:00.000000,2024-05-16 17:28:21.406908,2024-05-17 02:54:56.473967,[[3.600573e-05 9.999256e-01 3.832512e-05]],Neutral
315,0005337280,277,아시아경제,[인사]BGF그룹,/item/news_read.naver?article_id=0005337280&office_id=277&code=126600&page=2&sm=,,0,2023-11-07 15:22:00.000000,2024-05-16 17:28:10.167797,2024-05-17 02:53:04.071197,[[7.1102986e-05 9.9981207e-01 1.1675416e-04]],Neutral
379,0005388843,277,아시아경제,아시아나 화물 인수 참여 제주항공 시큰둥…흥행 저조 우려,/item/news_read.naver?article_id=0005388843&office_id=277&code=006840&page=3&sm=,,0,2024-03-07 07:24:00.000000,2024-05-16 17:28:12.303974,2024-05-17 02:54:13.132861,[[9.9971980e-01 1.9312563e-04 8.7007036e-05]],Negative
201,0005302880,277,아시아경제,"회사명에 '디지털대전환(DX)' 붙이니 주가 330% 급등…""실적호조 ...",/item/news_read.naver?article_id=0005302880&office_id=277&code=054620&page=2&sm=,,0,2023-08-22 06:30:00.000000,2024-05-16 17:28:04.909570,2024-05-17 02:57:17.498177,[[0.00653894 0.01816659 0.9752945 ]],Positive
619,0005383498,277,아시아경제,KT&G도 내부 출신 사장 후보…'안정 속 도약'에 방점(종합),/item/news_read.naver?article_id=0005383498&office_id=277&code=006840&page=4&sm=,,1,2024-02-22 19:28:00.000000,2024-05-16 17:28:21.956679,2024-05-17 02:54:57.484714,[[6.2385181e-05 9.9980873e-01 1.2900832e-04]],Neutral
266,0005351175,277,아시아경제,삼성-TSMC 파운드리 격차 더 커졌다…3Q 매출 늘어도 점유율 45...,/item/news_read.naver?article_id=0005351175&office_id=277&code=265520&page=2&sm=,,0,2023-12-06 16:14:00.000000,2024-05-16 17:28:08.030306,2024-05-17 02:52:11.721563,[[0.9489785  0.01860591 0.03241566]],Negative
328,0005362128,277,아시아경제,"[클릭 e종목]""AP위성, 우주개발 투자 증가로 수주 증가 기대""",/item/news_read.naver?article_id=0005362128&office_id=277&code=211270&page=3&sm=,,0,2024-01-03 08:18:00.000000,2024-05-16 17:28:10.180288,2024-05-17 02:53:18.034086,[[4.594143e-05 9.445684e-05 9.998596e-01]],Positive
504,0005304194,277,아시아경제,금리 고공행진에 유상증자 시장 뜨거워진다,/item/news_read.naver?article_id=0005304194&office_id=277&code=126600&page=3&sm=,,0,2023-08-24 09:16:00.000000,2024-05-16 17:28:17.173935,2024-05-17 02:54:52.436112,[[1.4585975e-04 9.9877316e-01 1.0809646e-03]],Neutral
42,0005410771,277,아시아경제,"아시아나화물 인수, 에어프레미아·이스타·에어인천 3파전",/item/news_read.naver?article_id=0005410771&office_id=277&code=006840&page=1&sm=,4690000798041,0,2024-04-25 17:21:00.000000,2024-05-16 17:27:59.863149,2024-05-17 02:48:11.426563,[[0.02036807 0.94921833 0.03041368]],Neutral
183,0005386463,277,아시아경제,"AP위성, MWC 2024 투라야향 스마트위성 휴대폰 공개",/item/news_read.naver?article_id=0005386463&office_id=277&code=211270&page=2&sm=,,0,2024-02-29 14:52:00.000000,2024-05-16 17:28:04.860607,2024-05-17 02:50:42.963340,[[0.00142182 0.01555555 0.98302263]],Positive
11,0005408986,277,아시아경제,"‘한진칼·AJ네트 등’ BBB급 기업, 금리 오르자 사모채로 자금 조달",/item/news_read.naver?article_id=0005408986&office_id=277&code=095570&page=1&sm=,,0,2024-04-23 06:40:00.000000,2024-05-16 17:27:59.836021,2024-05-17 02:47:38.164570,[[6.8916728e-05 9.9956375e-01 3.6736700e-04]],Neutral
598,0005383482,277,아시아경제,"KT&G 차기 사장 최종 후보, 내부 출신 방경만 수석부사장(상보)",/item/news_read.naver?article_id=0005383482&office_id=277&code=006840&page=4&sm=,,0,2024-02-22 18:18:00.000000,2024-05-16 17:28:21.411807,2024-05-17 02:54:56.563816,[[5.65722003e-05 9.99832392e-01 1.10955625e-04]],Neutral
184,0005393595,277,아시아경제,"BF랩스, 캄보디아 시엠립 주정부와 현지 스마트시티 구축 목적 LOI ...",/item/news_read.naver?article_id=0005393595&office_id=277&code=139050&page=2&sm=,,1,2024-03-18 15:16:00.000000,2024-05-16 17:28:04.861242,2024-05-17 02:50:44.023608,[[4.5052581e-04 1.2465276e-02 9.8708421e-01]],Positive
205,0005298805,277,아시아경제,"코스피, 외인·기관 팔자에 하락…美 CPI 경계",/item/news_read.naver?article_id=0005298805&office_id=277&code=109960&page=2&sm=,,0,2023-08-10 16:19:00.000000,2024-05-16 17:28:05.424572,2024-05-17 02:51:06.655750,[[2.4836510e-02 9.7496015e-01 2.0323672e-04]],Neutral
439,0005417129,277,아시아경제,"CU, 가맹점 역량 강화 온·오프라인 동시 진행",/item/news_read.naver?article_id=0005417129&office_id=277&code=282330&page=1&sm=,,0,2024-05-12 09:11:00.000000,2024-05-16 17:28:14.964743,2024-05-17 02:54:49.943034,[[4.539124e-05 9.998877e-01 6.686846e-05]],Neutral
392,0000801043,031,아이뉴스24,"'비에프랩스' 사명 변경한 시티랩스 ""수주 확대 등 전방위 체질 개선...",/item/news_read.naver?article_id=0000801043&office_id=031&code=139050&page=3&sm=,,0,2024-01-02 08:36:00.000000,2024-05-16 17:28:12.853354,2024-05-17 02:54:27.123189,[[0.00137236 0.9939703  0.00465738]],Neutral
223,0000827036,031,아이뉴스24,"홍정국 BGF 부회장, '바이바이 플라스틱 챌린지' 동참",/item/news_read.naver?article_id=0000827036&office_id=031&code=027410&page=1&sm=,,0,2024-04-09 09:46:00.000000,2024-05-16 17:28:05.444175,2024-05-17 02:51:25.731746,[[4.645346e-05 9.999044e-01 4.916351e-05]],Neutral
63,0000837079,031,아이뉴스24,아직은 먼 '롯데은행·삼양은행'…지배구조 한계에 관망,/item/news_read.naver?article_id=0000837079&office_id=031&code=138930&page=1&sm=,,0,2024-05-16 15:47:00.000000,2024-05-16 17:27:59.878612,2024-05-17 02:48:33.743168,[[6.6867913e-04 9.9914980e-01 1.8157705e-04]],Neutral
560,0000822232,031,아이뉴스24,"홍정국 BGF그룹 부회장 ""인구 감소에 선제 대응…해외 확장 계속""",/item/news_read.naver?article_id=0000822232&office_id=031&code=027410&page=3&sm=,0290002862600,0,2024-03-21 14:52:00.000000,2024-05-16 17:28:19.329022,2024-05-17 02:54:55.214877,[[0.00324627 0.9884263  0.00832738]],Neutral
540,0000815760,031,아이뉴스24,"KT&G, 결국 내부 출신 사장…""산적한 과제""",/item/news_read.naver?article_id=0000815760&office_id=031&code=006840&page=4&sm=,,0,2024-02-27 05:06:00.000000,2024-05-16 17:28:18.794575,2024-05-17 02:54:54.457133,[[9.0820144e-04 9.9893123e-01 1.6057814e-04]],Neutral
81,0000836992,031,아이뉴스24,"한화자산운용, 'ARIRANG고배당주' 분배 주기 월 분배로 변경",/item/news_read.naver?article_id=0000836992&office_id=031&code=138930&page=1&sm=,,1,2024-05-16 12:14:00.000000,2024-05-16 17:27:59.893760,2024-05-17 02:48:52.880737,[[7.3965341e-05 5.8368052e-05 9.9986768e-01]],Positive
200,0000821189,031,아이뉴스24,"BF랩스, 캄보디아 시엠립 주정부와 현지 LOI 체결",/item/news_read.naver?article_id=0000821189&office_id=031&code=139050&page=2&sm=,,0,2024-03-18 14:21:00.000000,2024-05-16 17:28:04.908256,2024-05-17 02:51:01.321941,[[3.3164491e-05 1.0809482e-04 9.9985874e-01]],Positive
253,0000794420,031,아이뉴스24,"""매출 성장에도""…삼성전자-TSMC 파운드리 격차 더 벌어졌다",/item/news_read.naver?article_id=0000794420&office_id=031&code=265520&page=2&sm=,,1,2023-12-06 18:11:00.000000,2024-05-16 17:28:07.508099,2024-05-17 02:51:57.793925,[[0.56011295 0.0118101  0.42807686]],Negative
174,0000817641,031,아이뉴스24,"당국이 출시할 '밸류업 ETF', 코스닥서 주목할 기업은?",/item/news_read.naver?article_id=0000817641&office_id=031&code=211270&page=2&sm=,,0,2024-03-05 10:43:00.000000,2024-05-16 17:28:04.092786,2024-05-17 02:50:33.262025,[[4.0897765e-05 9.9965370e-01 3.0546953e-04]],Neutral
19,0000829596,031,아이뉴스24,"AJ네트웍스, 어린이 그린리더십 육성 위한 '교실숲 제3호' 조성",/item/news_read.naver?article_id=0000829596&office_id=031&code=095570&page=1&sm=,,1,2024-04-18 11:12:00.000000,2024-05-16 17:27:59.842728,2024-05-17 02:47:46.640821,[[4.1117844e-05 9.9973994e-01 2.1887469e-04]],Neutral
409,0000836030,031,아이뉴스24,"""1위 경쟁엔 끝이 없다""…CU-GS25 '혈투'",/item/news_read.naver?article_id=0000836030&office_id=031&code=282330&page=1&sm=,,0,2024-05-13 05:01:00.000000,2024-05-16 17:28:14.426792,2024-05-17 02:54:45.274125,[[0.00726386 0.9399379  0.05279828]],Neutral
352,0000806516,031,아이뉴스24,"비에프랩스, 아이리텍과 AI응용 홍채인식분야 기술개발 협력",/item/news_read.naver?article_id=0000806516&office_id=031&code=139050&page=3&sm=,,0,2024-01-22 13:09:00.000000,2024-05-16 17:28:11.241403,2024-05-17 02:53:43.980647,[[1.0263403e-04 8.9294545e-04 9.9900442e-01]],Positive
237,0000816450,031,아이뉴스24,"BF랩스 자회사 커버넌트랩스, 신규 콘텐츠 콜로세움·캐릭터 추가",/item/news_read.naver?article_id=0000816450&office_id=031&code=139050&page=2&sm=,,0,2024-02-28 17:05:00.000000,2024-05-16 17:28:05.960337,2024-05-17 02:51:40.711747,[[0.00226992 0.03901768 0.9587124 ]],Positive
303,0000814574,031,아이뉴스24,"AJ네트웍스, 수익성 개선 지속 전망-유진",/item/news_read.naver?article_id=0000814574&office_id=031&code=095570&page=2&sm=,,0,2024-02-22 08:41:00.000000,2024-05-16 17:28:10.142399,2024-05-17 02:52:51.472212,[[1.4174364e-04 1.5024176e-04 9.9970800e-01]],Positive
428,0014500207,001,연합뉴스,"""은행금리 만족 못해""…개미들 리스크에도 '비우량 회사채' 쇼핑",/item/news_read.naver?article_id=0014500207&office_id=001&code=095570&page=3&sm=,,0,2024-02-12 06:00:00.000000,2024-05-16 17:28:14.445345,2024-05-17 02:54:49.625565,[[7.8358862e-05 9.9987483e-01 4.6788162e-05]],Neutral
485,0014578141,001,연합뉴스,"BGF 2세 홍정국 부회장, CU 운영 BGF리테일 사내이사로",/item/news_read.naver?article_id=0014578141&office_id=001&code=027410&page=2&sm=,,0,2024-03-21 09:51:00.000000,2024-05-16 17:28:16.621938,2024-05-17 02:54:51.734513,[[9.0971962e-04 9.9779236e-01 1.2979740e-03]],Neutral
532,0014091937,001,연합뉴스,"디스플레이산업 채용박람회, 내달 16∼18일 개최",/item/news_read.naver?article_id=0014091937&office_id=001&code=265520&page=4&sm=,,0,2023-07-26 10:39:00.000000,2024-05-16 17:28:18.236546,2024-05-17 02:54:54.024301,[[3.6773916e-05 9.9988580e-01 7.7303433e-05]],Neutral
610,0014522159,001,연합뉴스,[2보] KT&G 차기 사장 최종후보에 방경만 수석부사장,/item/news_read.naver?article_id=0014522159&office_id=001&code=006840&page=4&sm=,,0,2024-02-22 18:02:00.000000,2024-05-16 17:28:21.421849,2024-05-17 02:54:57.068063,[[4.9986484e-05 9.9987423e-01 7.5758580e-05]],Neutral
594,0014671430,001,연합뉴스,부산 지산학 협력 창업가 양성…'U창업패키지' 2년차 규모 확대,/item/news_read.naver?article_id=0014671430&office_id=001&code=138930&page=4&sm=,,0,2024-05-07 08:20:00.000000,2024-05-16 17:28:21.408340,2024-05-17 02:54:56.534182,[[4.5381443e-05 9.9977678e-01 1.7786541e-04]],Neutral
561,0014543514,001,연합뉴스,"트러스톤 ""BYC 주식분할 높게 평가…밸류업 노력 지속해야""",/item/news_read.naver?article_id=0014543514&office_id=001&code=001460&page=3&sm=,,0,2024-03-05 13:47:00.000000,2024-05-16 17:28:19.329980,2024-05-17 02:54:55.187067,[[5.8647367e-04 9.9627197e-01 3.1415182e-03]],Neutral
503,0014374877,001,연합뉴스,'언제나 편하게 전기차 충전' 가능해지나…제주 특구 연장,/item/news_read.naver?article_id=0014374877&office_id=001&code=139050&page=4&sm=,,0,2023-12-06 13:55:00.000000,2024-05-16 17:28:17.172987,2024-05-17 02:54:52.464959,[[5.9409256e-05 9.9960667e-01 3.3393671e-04]],Neutral
530,0014366726,001,연합뉴스,양식장 어류 질병 모니터링에 블록체인 기술 활용한다,/item/news_read.naver?article_id=0014366726&office_id=001&code=139050&page=4&sm=,,1,2023-12-01 17:36:00.000000,2024-05-16 17:28:18.234902,2024-05-17 02:54:53.951335,[[2.9624833e-04 9.9951649e-01 1.8735214e-04]],Neutral
581,0014579089,001,연합뉴스,인사말 하는 홍정국 BGF 부회장,/item/news_read.naver?article_id=0014579089&office_id=001&code=027410&page=3&sm=,,0,2024-03-21 13:15:00.000000,2024-05-16 17:28:20.885326,2024-05-17 02:54:55.983262,[[4.8474016e-05 9.9988735e-01 6.4176122e-05]],Neutral
584,0014578877,001,연합뉴스,"홍정국 BGF 부회장 ""인구감소 선제 대응…K-편의점 해외확장""(종합...",/item/news_read.naver?article_id=0014578877&office_id=001&code=027410&page=3&sm=,,0,2024-03-21 11:48:00.000000,2024-05-16 17:28:21.394698,2024-05-17 02:54:56.042021,[[1.5365216e-04 9.9847311e-01 1.3732639e-03]],Neutral
393,0014683160,001,연합뉴스,"CU, 제주도 등 14개 섬에 '해운 알뜰택배'…최대 4천800원 저...",/item/news_read.naver?article_id=0014683160&office_id=001&code=282330&page=1&sm=,,0,2024-05-13 08:48:00.000000,2024-05-16 17:28:12.859087,2024-05-17 02:54:28.195718,[[4.1813462e-04 9.9039221e-01 9.1895713e-03]],Neutral
314,0014685607,001,연합뉴스,"[게시판] CU 임직원·가맹점주, 도시숲 가꾸기 봉사활동",/item/news_read.naver?article_id=0014685607&office_id=001&code=282330&page=1&sm=,,0,2024-05-14 08:59:00.000000,2024-05-16 17:28:10.162938,2024-05-17 02:53:03.002172,[[0.00359207 0.70138377 0.29502425]],Neutral
169,0014687812,001,연합뉴스,'호실적' 대형주 목표주가 줄상향에 증시 낙관론 솔솔,/item/news_read.naver?article_id=0014687812&office_id=001&code=138930&page=1&sm=,,0,2024-05-15 08:00:00.000000,2024-05-16 17:28:04.082518,2024-05-17 02:50:27.799409,[[1.0736232e-04 1.4721493e-04 9.9974543e-01]],Positive
249,0014619339,001,연합뉴스,"[게시판] BGF 홍정국 부회장, '바이바이 플라스틱 챌린지'",/item/news_read.naver?article_id=0014619339&office_id=001&code=027410&page=1&sm=,,0,2024-04-09 08:41:00.000000,2024-05-16 17:28:07.503684,2024-05-17 02:51:53.541297,[[5.0555780e-05 9.9989021e-01 5.9275717e-05]],Neutral
31,0014654841,001,연합뉴스,"""AI 반도체 대두에 HBM과 패키징 주목…한국에 또 다른 기회""",/item/news_read.naver?article_id=0014654841&office_id=001&code=265520&page=1&sm=,,0,2024-04-26 13:45:00.000000,2024-05-16 17:27:59.854846,2024-05-17 02:47:59.362874,[[2.4233313e-04 9.8343325e-01 1.6324410e-02]],Neutral
246,0014592929,001,연합뉴스,"큐텐, 'AK몰' 5억원에 인수…""백화점 상품까지 강화""(종합)",/item/news_read.naver?article_id=0014592929&office_id=001&code=006840&page=2&sm=,0180005701420,0,2024-03-27 17:13:00.000000,2024-05-16 17:28:06.989480,2024-05-17 02:51:50.316022,[[0.00139858 0.994158   0.00444335]],Neutral
306,0014314608,001,연합뉴스,[인사] BGF그룹,/item/news_read.naver?article_id=0014314608&office_id=001&code=126600&page=2&sm=,0110004258498,0,2023-11-07 15:32:00.000000,2024-05-16 17:28:10.152196,2024-05-17 02:52:54.670742,[[7.1102986e-05 9.9981207e-01 1.1675416e-04]],Neutral
232,0014685467,001,연합뉴스,디지털시민증으로 정책자금 받는다…부산 통합 시민플랫폼 구축,/item/news_read.naver?article_id=0014685467&office_id=001&code=138930&page=1&sm=,0050001696027,0,2024-05-14 08:06:00.000000,2024-05-16 17:28:05.449721,2024-05-17 02:51:35.274817,[[2.5389344e-04 9.9583638e-01 3.9096898e-03]],Neutral
108,0014667434,001,연합뉴스,[게시판] 이우일 유니드 대표이사 '바이바이 플라스틱 챌린지' 동참,/item/news_read.naver?article_id=0014667434&office_id=001&code=027410&page=1&sm=,,1,2024-05-03 09:33:00.000000,2024-05-16 17:28:01.988286,2024-05-17 02:49:21.904301,[[4.7328886e-05 9.9988890e-01 6.3761872e-05]],Neutral
